id,request_time,bus_income,left_db_border,right_db_border,timeout
5313,"2020-02-27 07:13:36.925053",07:23:01,07:19:00,07:33:00,282
5314,"2020-02-27 07:18:31.686314",07:22:14,07:19:00,07:33:00,111
5315,"2020-02-27 07:20:35.252563",07:21:26,07:19:00,07:33:00,25
5316,"2020-02-27 07:21:09.286542",07:21:26,07:19:00,07:33:00,10
5317,"2020-02-27 07:21:28.012418",07:21:32,07:19:00,07:33:00,10
5318,"2020-02-27 07:21:47.046696",07:21:33,07:19:00,07:33:00,10
5319,"2020-02-27 07:22:05.723398",07:21:38,07:19:00,07:33:00,10
5320,"2020-02-27 07:22:24.470572",07:42:18,07:33:00,07:48:00,597
5321,"2020-02-27 07:32:34.542964",07:45:05,07:33:00,07:48:00,375
5322,"2020-02-27 07:38:58.842707",07:46:34,07:33:00,07:48:00,228
5323,"2020-02-27 07:42:59.211986",07:46:43,07:33:00,07:48:00,112
5324,"2020-02-27 07:45:03.486348",07:46:25,07:33:00,07:48:00,41
5325,"2020-02-27 07:45:56.833800",07:46:08,07:33:00,07:48:00,10
5326,"2020-02-27 07:46:15.687161",07:46:06,07:33:00,07:48:00,10
5327,"2020-02-27 07:46:34.543368",07:58:11,07:48:00,08:01:00,348
5328,"2020-02-27 07:52:33.999380",07:57:01,07:48:00,08:01:00,134
5329,"2020-02-27 07:54:57.874017",07:57:05,07:48:00,08:01:00,64
5330,"2020-02-27 07:56:12.260724",07:57:26,07:48:00,08:01:00,37
5331,"2020-02-27 07:57:01.010959",07:58:14,07:48:00,08:01:00,36
5332,"2020-02-27 07:57:50.065139",07:57:53,07:48:00,08:01:00,10
5333,"2020-02-27 07:58:09.125168",07:57:50,07:48:00,08:01:00,10
5334,"2020-02-27 07:58:29.109623",07:57:50,07:48:00,08:01:00,10
5335,"2020-02-27 07:58:47.718111",08:11:21,08:01:00,08:15:00,377
5336,"2020-02-27 08:05:18.090163",08:12:18,08:01:00,08:15:00,210
5337,"2020-02-27 08:08:57.531994",08:14:43,08:01:00,08:15:00,173
5338,"2020-02-27 08:12:01.376687",08:13:37,08:01:00,08:15:00,48
5339,"2020-02-27 08:13:00.813788",08:13:37,08:01:00,08:15:00,18
5340,"2020-02-27 08:13:29.455436",08:14:34,08:01:00,08:15:00,32
5341,"2020-02-27 08:14:14.432557",08:14:22,08:01:00,08:15:00,10
5342,"2020-02-27 08:14:38.418883",08:23:49,08:15:00,08:28:00,275
5343,"2020-02-27 08:19:23.184332",08:26:09,08:15:00,08:28:00,203
5344,"2020-02-27 08:22:57.846101",08:25:18,08:15:00,08:28:00,70
5345,"2020-02-27 08:24:21.590130",08:25:18,08:15:00,08:28:00,28
5346,"2020-02-27 08:25:00.219737",08:25:35,08:15:00,08:28:00,17
5347,"2020-02-27 08:25:29.976963",08:25:25,08:15:00,08:28:00,10
5348,"2020-02-27 08:25:49.045365",08:34:31,08:28:00,08:41:00,261
5349,"2020-02-27 08:30:22.702901",08:35:49,08:28:00,08:41:00,163
5350,"2020-02-27 08:33:17.734113",08:36:45,08:28:00,08:41:00,104
5351,"2020-02-27 08:35:12.343039",08:36:27,08:28:00,08:41:00,37
5352,"2020-02-27 08:36:00.821741",08:36:12,08:28:00,08:41:00,10
5353,"2020-02-27 08:36:19.363805",08:36:11,08:28:00,08:41:00,10
5354,"2020-02-27 08:36:37.687821",08:51:34,08:41:00,08:54:00,448
5355,"2020-02-27 08:44:18.962480",08:52:40,08:41:00,08:54:00,251
5356,"2020-02-27 08:48:43.020956",08:54:42,08:54:00,09:05:00,179
5357,"2020-02-27 08:51:51.606688",08:54:23,08:54:00,09:05:00,76
5358,"2020-02-27 08:53:20.946422",08:54:23,08:54:00,09:05:00,31
5359,"2020-02-27 08:54:06.324586",08:54:23,08:54:00,09:05:00,10
5360,"2020-02-27 08:54:29.433224",08:54:23,08:54:00,09:05:00,10
5361,"2020-02-27 08:54:49.183579",08:54:23,08:54:00,09:05:00,10
5362,"2020-02-27 08:55:07.988546",08:54:23,08:54:00,09:05:00,10
5363,"2020-02-27 08:55:26.722620",08:54:23,08:54:00,09:05:00,10
5364,"2020-02-27 08:55:46.504825",08:54:23,08:54:00,09:05:00,10
5365,"2020-02-27 08:56:04.994093",09:02:47,08:54:00,09:05:00,201
5366,"2020-02-27 08:59:40.349796",09:02:35,08:54:00,09:05:00,87
5367,"2020-02-27 09:01:18.986846",09:02:13,08:54:00,09:05:00,27
5368,"2020-02-27 09:01:57.967892",09:02:49,08:54:00,09:05:00,26
5369,"2020-02-27 09:02:37.907702",09:02:31,08:54:00,09:05:00,10
5370,"2020-02-27 09:03:01.434407",09:21:48,09:15:00,09:26:00,563
5371,"2020-02-27 09:12:36.633732",09:20:58,09:15:00,09:26:00,251
5372,"2020-02-27 09:17:01.480582",09:20:08,09:15:00,09:26:00,93
5373,"2020-02-27 09:18:45.913351",09:19:50,09:15:00,09:26:00,32
5374,"2020-02-27 09:19:29.963007",09:19:21,09:15:00,09:26:00,10
5375,"2020-02-27 09:19:49.844993",09:29:08,09:26:00,09:39:00,279
5376,"2020-02-27 09:24:40.723817",09:28:38,09:26:00,09:39:00,119
5377,"2020-02-27 09:26:50.325226",09:28:14,09:26:00,09:39:00,42
5378,"2020-02-27 09:27:44.512688",09:28:32,09:26:00,09:39:00,24
5379,"2020-02-27 09:28:18.582544",09:28:24,09:26:00,09:39:00,10
5380,"2020-02-27 09:28:37.490786",09:28:23,09:26:00,09:39:00,10
5381,"2020-02-27 09:28:56.251797",09:44:19,09:39:00,09:54:00,461
5382,"2020-02-27 09:36:51.376090",09:44:49,09:39:00,09:54:00,239
5383,"2020-02-27 09:41:00.142599",09:45:23,09:39:00,09:54:00,131
5384,"2020-02-27 09:43:25.463017",09:45:03,09:39:00,09:54:00,49
5385,"2020-02-27 09:44:24.612825",09:45:13,09:39:00,09:54:00,24
5386,"2020-02-27 09:44:58.899240",09:44:53,09:39:00,09:54:00,10
5387,"2020-02-27 09:45:17.533280",09:56:25,09:54:00,10:09:00,334
5388,"2020-02-27 09:51:02.370086",09:56:23,09:54:00,10:09:00,160
5389,"2020-02-27 09:53:56.972609",09:55:49,09:54:00,10:09:00,56
5390,"2020-02-27 09:55:07.195892",09:55:19,09:54:00,10:09:00,10
5391,"2020-02-27 09:55:30.841199",09:55:19,09:54:00,10:09:00,10
5392,"2020-02-27 09:55:48.481237",10:09:56,10:09:00,10:24:00,424
5393,"2020-02-27 10:03:05.468353",10:11:26,10:09:00,10:24:00,250
5394,"2020-02-27 10:07:28.463468",10:10:16,10:09:00,10:24:00,84
5395,"2020-02-27 10:09:03.703426",10:10:17,10:09:00,10:24:00,37
5396,"2020-02-27 10:09:52.367661",10:10:33,10:09:00,10:24:00,20
5397,"2020-02-27 10:10:21.432697",10:10:16,10:09:00,10:24:00,10
5398,"2020-02-27 10:10:39.639139",10:37:30,10:24:00,10:39:00,805
5399,"2020-02-27 10:24:16.312812",10:37:14,10:24:00,10:39:00,389
5400,"2020-02-27 10:30:56.342113",10:37:26,10:24:00,10:39:00,195
5401,"2020-02-27 10:34:22.571513",10:37:17,10:24:00,10:39:00,87
5402,"2020-02-27 10:36:01.950045",10:37:17,10:24:00,10:39:00,38
5403,"2020-02-27 10:36:51.909663",10:37:17,10:24:00,10:39:00,13
5404,"2020-02-27 10:37:15.134915",10:37:17,10:24:00,10:39:00,10
5405,"2020-02-27 10:37:34.548420",10:37:17,10:24:00,10:39:00,10
5406,"2020-02-27 10:37:52.866835",10:37:17,10:24:00,10:39:00,10
5407,"2020-02-27 10:38:12.400164",10:37:17,10:24:00,10:39:00,10
5408,"2020-02-27 10:38:31.694512",10:37:17,10:24:00,10:39:00,10
5409,"2020-02-27 10:38:50.478609",10:37:17,10:24:00,10:39:00,10
5410,"2020-02-27 10:39:10.958900",10:52:01,10:39:00,10:54:00,385
5411,"2020-02-27 10:45:45.800571",10:53:27,10:39:00,10:54:00,231
5412,"2020-02-27 10:49:49.536100",10:53:58,10:39:00,10:54:00,124
5413,"2020-02-27 10:52:04.850027",10:53:03,10:39:00,10:54:00,29
5414,"2020-02-27 10:52:43.644118",10:53:18,10:39:00,10:54:00,17
5415,"2020-02-27 10:53:13.437456",10:53:18,10:39:00,10:54:00,10
5416,"2020-02-27 10:53:37.089046",10:53:17,10:39:00,10:54:00,10
5417,"2020-02-27 10:54:00.263813",11:07:10,10:54:00,11:09:00,395
5418,"2020-02-27 11:00:45.882091",11:11:23,11:09:00,11:24:00,319
5419,"2020-02-27 11:06:15.722283",11:10:33,11:09:00,11:24:00,129
5420,"2020-02-27 11:08:36.444176",11:10:33,11:09:00,11:24:00,58
5421,"2020-02-27 11:09:45.326501",11:10:33,11:09:00,11:24:00,24
5422,"2020-02-27 11:10:19.212419",11:10:33,11:09:00,11:24:00,10
5423,"2020-02-27 11:10:43.094183",11:10:33,11:09:00,11:24:00,10
5424,"2020-02-27 11:11:01.150057",11:10:33,11:09:00,11:24:00,10
5425,"2020-02-27 11:11:20.348038",11:10:33,11:09:00,11:24:00,10
5426,"2020-02-27 11:11:44.599629",11:10:33,11:09:00,11:24:00,10
5427,"2020-02-27 11:12:09.052094",11:10:33,11:09:00,11:24:00,10
5428,"2020-02-27 11:12:33.555439",11:25:19,11:24:00,11:39:00,383
5429,"2020-02-27 11:19:07.437882",11:31:28,11:24:00,11:39:00,370
5430,"2020-02-27 11:25:28.252907",11:36:51,11:24:00,11:39:00,341
5431,"2020-02-27 11:31:23.573744",11:31:11,11:24:00,11:39:00,10
5432,"2020-02-27 11:31:47.279819",11:43:49,11:39:00,11:54:00,361
5433,"2020-02-27 11:38:01.905697",11:48:06,11:39:00,11:54:00,302
5434,"2020-02-27 11:43:16.728334",11:46:50,11:39:00,11:54:00,107
5435,"2020-02-27 11:45:16.404709",11:46:48,11:39:00,11:54:00,46
5436,"2020-02-27 11:46:16.457636",11:47:15,11:39:00,11:54:00,29
5437,"2020-02-27 11:46:55.520236",11:58:08,11:54:00,12:09:00,336
5438,"2020-02-27 11:52:46.005188",11:56:33,11:54:00,12:09:00,113
5439,"2020-02-27 11:54:49.694212",11:56:23,11:54:00,12:09:00,47
5440,"2020-02-27 11:55:48.909438",11:56:41,11:54:00,12:09:00,26
5441,"2020-02-27 11:56:28.653462",11:56:25,11:54:00,12:09:00,10
5442,"2020-02-27 11:56:52.956394",11:56:22,11:54:00,12:09:00,10
5443,"2020-02-27 11:57:16.673152",12:09:24,12:09:00,12:24:00,364
5444,"2020-02-27 12:03:31.056884",12:10:00,12:09:00,12:24:00,194
5445,"2020-02-27 12:06:55.303573",12:09:57,12:09:00,12:24:00,91
5446,"2020-02-27 12:08:40.382641",12:09:59,12:09:00,12:24:00,39
5447,"2020-02-27 12:09:30.888222",12:09:49,12:09:00,12:24:00,10
5448,"2020-02-27 12:09:53.493211",12:09:46,12:09:00,12:24:00,10
5449,"2020-02-27 12:10:12.294523",12:23:05,12:09:00,12:24:00,386
5450,"2020-02-27 12:16:52.340665",12:22:51,12:09:00,12:24:00,179
5451,"2020-02-27 12:20:02.815019",12:23:13,12:09:00,12:24:00,95
5452,"2020-02-27 12:21:51.437174",12:23:39,12:09:00,12:24:00,54
5453,"2020-02-27 12:22:55.417527",12:23:38,12:09:00,12:24:00,21
5454,"2020-02-27 12:23:29.760023",12:23:22,12:09:00,12:24:00,10
5455,"2020-02-27 12:23:48.686798",12:52:40,12:39:00,12:54:00,866
5456,"2020-02-27 12:38:30.599341",12:55:42,12:54:00,13:09:00,516
5457,"2020-02-27 12:47:20.785462",12:55:44,12:54:00,13:09:00,252
5458,"2020-02-27 12:51:45.347727",12:57:58,12:54:00,13:09:00,186
5459,"2020-02-27 12:55:04.429793",12:57:36,12:54:00,13:09:00,76
5460,"2020-02-27 12:56:33.520865",12:57:36,12:54:00,13:09:00,31
5461,"2020-02-27 12:57:17.681259",12:57:36,12:54:00,13:09:00,10
5462,"2020-02-27 12:57:35.799811",12:57:36,12:54:00,13:09:00,10
5463,"2020-02-27 12:57:54.381931",12:57:36,12:54:00,13:09:00,10
5464,"2020-02-27 12:58:13.776299",12:57:36,12:54:00,13:09:00,10
5465,"2020-02-27 12:58:32.716511",12:57:36,12:54:00,13:09:00,10
5466,"2020-02-27 12:58:51.354422",12:57:36,12:54:00,13:09:00,10
5467,"2020-02-27 12:59:10.802483",12:57:36,12:54:00,13:09:00,10
5468,"2020-02-27 12:59:33.554943",13:09:30,13:09:00,13:24:00,298
5469,"2020-02-27 13:04:44.009037",13:09:07,13:09:00,13:24:00,131
5470,"2020-02-27 13:07:07.598181",13:09:39,13:09:00,13:24:00,76
5471,"2020-02-27 13:08:36.242430",13:09:18,13:09:00,13:24:00,21
5472,"2020-02-27 13:09:10.447350",13:10:08,13:09:00,13:24:00,29
5473,"2020-02-27 13:09:49.590777",13:09:38,13:09:00,13:24:00,10
5474,"2020-02-27 13:10:08.002965",13:22:45,13:09:00,13:24:00,378
5475,"2020-02-27 13:16:37.862290",13:24:26,13:24:00,13:39:00,234
5476,"2020-02-27 13:20:42.548449",13:24:44,13:24:00,13:39:00,121
5477,"2020-02-27 13:22:57.087084",13:24:21,13:24:00,13:39:00,42
5478,"2020-02-27 13:23:51.461210",13:23:53,13:09:00,13:24:00,10
5479,"2020-02-27 13:24:15.181927",13:38:28,13:24:00,13:39:00,426
5480,"2020-02-27 13:31:35.080362",13:40:06,13:39:00,13:54:00,255
5481,"2020-02-27 13:36:04.289041",13:40:58,13:39:00,13:54:00,147
5482,"2020-02-27 13:38:44.582200",13:40:15,13:39:00,13:54:00,45
5483,"2020-02-27 13:39:44.011148",13:40:48,13:39:00,13:54:00,32
5484,"2020-02-27 13:40:28.556965",13:40:27,13:39:00,13:54:00,10
5485,"2020-02-27 13:40:52.534785",13:51:46,13:39:00,13:54:00,327
5486,"2020-02-27 13:46:33.370163",13:52:32,13:39:00,13:54:00,179
5487,"2020-02-27 13:49:34.943949",,,,209
5488,"2020-02-27 13:53:13.094015",14:12:20,14:09:00,14:24:00,573
5489,"2020-02-27 14:02:58.377875",14:15:50,14:09:00,14:24:00,386
5490,"2020-02-27 14:09:37.664163",14:16:20,14:09:00,14:24:00,201
5491,"2020-02-27 14:13:12.310779",14:16:40,14:09:00,14:24:00,104
5492,"2020-02-27 14:15:06.517986",14:17:38,14:09:00,14:24:00,76
5493,"2020-02-27 14:16:35.115319",14:17:43,14:09:00,14:24:00,34
5494,"2020-02-27 14:17:19.001217",14:17:16,14:09:00,14:24:00,10
5495,"2020-02-27 14:17:37.563955",14:35:41,14:24:00,14:39:00,542
5496,"2020-02-27 14:26:52.290677",14:37:46,14:24:00,14:39:00,327
5497,"2020-02-27 14:32:31.302208",14:36:08,14:24:00,14:39:00,108
5498,"2020-02-27 14:34:29.508858",14:36:32,14:24:00,14:39:00,61
5499,"2020-02-27 14:35:43.745549",14:36:23,14:24:00,14:39:00,20
5500,"2020-02-27 14:36:13.511894",14:36:33,14:24:00,14:39:00,10
5501,"2020-02-27 14:36:31.748805",14:36:33,14:24:00,14:39:00,10
5502,"2020-02-27 14:36:50.235102",14:54:41,14:54:00,15:11:00,535
5503,"2020-02-27 14:45:55.757588",14:55:37,14:54:00,15:11:00,291
5504,"2020-02-27 14:51:00.459852",14:56:25,14:54:00,15:11:00,162
5505,"2020-02-27 14:53:55.516550",14:56:53,14:54:00,15:11:00,89
5506,"2020-02-27 14:55:35.221073",14:56:36,14:54:00,15:11:00,30
5507,"2020-02-27 14:56:19.149982",14:56:25,14:54:00,15:11:00,10
5508,"2020-02-27 14:56:36.904338",14:56:25,14:54:00,15:11:00,10
5509,"2020-02-27 14:56:55.344097",14:56:25,14:54:00,15:11:00,10
5510,"2020-02-27 14:57:14.774428",15:21:52,15:11:00,15:27:00,739
5511,"2020-02-27 15:09:44.701783",15:21:24,15:11:00,15:27:00,350
5512,"2020-02-27 15:15:43.947829",15:23:15,15:11:00,15:27:00,226
5513,"2020-02-27 15:19:43.153989",15:23:01,15:11:00,15:27:00,99
5514,"2020-02-27 15:21:32.305129",15:22:32,15:11:00,15:27:00,30
5515,"2020-02-27 15:22:16.116233",15:22:28,15:11:00,15:27:00,10
5516,"2020-02-27 15:22:34.918213",15:22:26,15:11:00,15:27:00,10
5517,"2020-02-27 15:22:53.506717",15:43:07,15:27:00,15:44:00,607
5518,"2020-02-27 15:33:13.558133",15:44:11,15:44:00,16:05:00,329
5519,"2020-02-27 15:38:52.072570",15:43:42,15:27:00,15:44:00,145
5520,"2020-02-27 15:41:26.496800",15:43:49,15:27:00,15:44:00,71
5521,"2020-02-27 15:42:50.695081",15:43:44,15:27:00,15:44:00,27
5522,"2020-02-27 15:43:29.689107",15:43:29,15:27:00,15:44:00,10
5523,"2020-02-27 15:43:48.250515",15:43:30,15:27:00,15:44:00,10
5524,"2020-02-27 15:44:07.970558",15:57:02,15:44:00,16:05:00,387
5525,"2020-02-27 15:50:47.826593",15:57:39,15:44:00,16:05:00,206
5526,"2020-02-27 15:54:28.355488",15:58:30,15:44:00,16:05:00,121
5527,"2020-02-27 15:56:43.205359",15:58:26,15:44:00,16:05:00,51
5528,"2020-02-27 15:57:48.383881",15:58:51,15:44:00,16:05:00,31
5529,"2020-02-27 15:58:32.601965",15:58:49,15:44:00,16:05:00,10
5530,"2020-02-27 15:58:55.744690",15:58:47,15:44:00,16:05:00,10
5531,"2020-02-27 15:59:16.104378",16:18:38,16:05:00,16:25:00,581
5532,"2020-02-27 16:09:12.146885",16:21:20,16:05:00,16:25:00,364
5533,"2020-02-27 16:15:26.096148",16:22:00,16:05:00,16:25:00,197
5534,"2020-02-27 16:18:55.003520",16:23:09,16:05:00,16:25:00,127
5535,"2020-02-27 16:21:14.221353",16:23:02,16:05:00,16:25:00,54
5536,"2020-02-27 16:22:19.099049",16:22:33,16:05:00,16:25:00,10
5537,"2020-02-27 16:22:38.041104",16:22:29,16:05:00,16:25:00,10
5538,"2020-02-27 16:22:56.237676",,,,40
5539,"2020-02-27 16:23:45.819014",,,,70
5540,"2020-02-27 16:25:04.660926",,,,100
5541,"2020-02-27 16:26:53.521368",,,,130
5542,"2020-02-27 16:29:12.084343",,,,160
5543,"2020-02-27 16:32:01.638515",,,,190
5544,"2020-02-27 16:35:20.660707",,,,220
5545,"2020-02-27 16:39:10.356068",17:06:31,17:05:00,17:25:00,820
5546,"2020-02-27 16:53:01.985255",17:05:09,17:05:00,17:25:00,364
5547,"2020-02-27 16:59:17.718496",17:05:33,17:05:00,17:25:00,188
5548,"2020-02-27 17:02:36.678885",17:05:57,17:05:00,17:25:00,100
5549,"2020-02-27 17:04:25.907266",17:06:31,17:05:00,17:25:00,63
5550,"2020-02-27 17:05:40.430750",17:07:06,17:05:00,17:25:00,43
5551,"2020-02-27 17:06:34.454198",17:07:53,17:05:00,17:25:00,39
5552,"2020-02-27 17:07:23.933742",17:07:23,17:05:00,17:25:00,10
5553,"2020-02-27 17:07:42.359202",17:07:22,17:05:00,17:25:00,10
5554,"2020-02-27 17:08:01.138657",17:24:36,17:05:00,17:25:00,497
5555,"2020-02-27 17:16:30.592265",17:24:22,17:05:00,17:25:00,236
5556,"2020-02-27 17:20:39.627143",17:24:50,17:05:00,17:25:00,125
5557,"2020-02-27 17:22:54.426052",17:24:27,17:05:00,17:25:00,46
5558,"2020-02-27 17:23:53.618811",17:24:44,17:05:00,17:25:00,25
5559,"2020-02-27 17:24:27.185226",17:24:43,17:05:00,17:25:00,10
5560,"2020-02-27 17:24:45.343378",17:24:43,17:05:00,17:25:00,10
5561,"2020-02-27 17:25:04.244189",17:48:40,17:45:00,18:05:00,708
5562,"2020-02-27 17:37:05.424211",17:45:48,17:45:00,18:05:00,261
5563,"2020-02-27 17:41:39.332013",17:44:58,17:25:00,17:45:00,99
5564,"2020-02-27 17:43:28.261101",17:45:54,17:45:00,18:05:00,73
5565,"2020-02-27 17:44:52.816637",17:45:43,17:45:00,18:05:00,25
5566,"2020-02-27 17:45:26.842438",17:45:29,17:45:00,18:05:00,10
5567,"2020-02-27 17:45:46.160345",18:02:40,17:45:00,18:05:00,507
5568,"2020-02-27 17:54:27.113063",18:10:22,18:05:00,18:17:00,477
5569,"2020-02-27 18:02:37.191199",18:14:39,18:05:00,18:17:00,361
5570,"2020-02-27 18:08:52.177210",18:18:06,18:17:00,18:29:00,277
5571,"2020-02-27 18:13:41.245174",18:18:02,18:17:00,18:29:00,130
5572,"2020-02-27 18:16:00.521466",18:18:02,18:17:00,18:29:00,61
5573,"2020-02-27 18:17:14.974033",18:18:02,18:17:00,18:29:00,24
5574,"2020-02-27 18:17:48.964626",18:18:02,18:17:00,18:29:00,10
5575,"2020-02-27 18:18:07.695478",18:18:02,18:17:00,18:29:00,10
5576,"2020-02-27 18:18:26.988376",18:18:02,18:17:00,18:29:00,10
5577,"2020-02-27 18:18:50.336857",18:18:02,18:17:00,18:29:00,10
5578,"2020-02-27 18:19:09.071502",18:18:02,18:17:00,18:29:00,10
5579,"2020-02-27 18:19:27.891682",18:18:02,18:17:00,18:29:00,10
5580,"2020-02-27 18:19:46.230820",18:30:07,18:29:00,18:41:00,310
5581,"2020-02-27 18:25:06.788562",18:38:09,18:29:00,18:41:00,391
5582,"2020-02-27 18:31:50.898068",18:43:14,18:41:00,18:53:00,342
5583,"2020-02-27 18:37:45.638783",18:44:42,18:41:00,18:53:00,208
5584,"2020-02-27 18:41:24.421493",18:44:40,18:41:00,18:53:00,98
5585,"2020-02-27 18:43:14.362483",18:44:32,18:41:00,18:53:00,39
5586,"2020-02-27 18:44:03.116638",18:44:23,18:41:00,18:53:00,10
5587,"2020-02-27 18:44:21.413147",18:44:23,18:41:00,18:53:00,10
5588,"2020-02-27 18:44:40.668362",18:44:23,18:41:00,18:53:00,10
5589,"2020-02-27 18:44:59.589066",18:44:23,18:41:00,18:53:00,10
5590,"2020-02-27 18:45:17.839808",18:51:04,18:41:00,18:53:00,173
5591,"2020-02-27 18:48:22.928467",18:51:16,18:41:00,18:53:00,87
5592,"2020-02-27 18:50:03.061106",18:52:03,18:41:00,18:53:00,60
5593,"2020-02-27 18:51:16.559049",18:52:02,18:41:00,18:53:00,23
5594,"2020-02-27 18:51:50.472287",18:51:51,18:41:00,18:53:00,10
5595,"2020-02-27 18:52:09.197550",18:51:51,18:41:00,18:53:00,10
5596,"2020-02-27 18:52:27.503109",18:56:47,18:53:00,19:04:00,130
5597,"2020-02-27 18:54:46.916884",18:57:41,18:53:00,19:04:00,87
5598,"2020-02-27 18:56:26.009950",18:58:04,18:53:00,19:04:00,49
5599,"2020-02-27 18:57:25.063361",18:58:56,18:53:00,19:04:00,45
5600,"2020-02-27 18:58:19.202619",18:59:34,18:53:00,19:04:00,37
5601,"2020-02-27 18:59:08.151948",18:59:35,18:53:00,19:04:00,13
5602,"2020-02-27 18:59:30.786411",18:59:31,18:53:00,19:04:00,10
5603,"2020-02-27 18:59:50.149122",19:03:05,18:53:00,19:04:00,97
5604,"2020-02-27 19:01:39.189560",19:03:15,18:53:00,19:04:00,48
5605,"2020-02-27 19:02:38.105648",19:04:15,19:04:00,19:12:00,48
5606,"2020-02-27 19:03:37.851099",19:03:56,18:53:00,19:04:00,10
5607,"2020-02-27 19:04:01.416490",19:03:57,18:53:00,19:04:00,10
5608,"2020-02-27 19:04:19.698286",19:14:22,19:12:00,19:23:00,301
5609,"2020-02-27 19:09:34.472570",19:14:13,19:12:00,19:23:00,139
5610,"2020-02-27 19:12:04.220680",19:15:05,19:12:00,19:23:00,90
5611,"2020-02-27 19:13:47.786579",19:14:49,19:12:00,19:23:00,31
5612,"2020-02-27 19:14:31.425017",19:15:09,19:12:00,19:23:00,19
5613,"2020-02-27 19:15:00.465174",19:15:09,19:12:00,19:23:00,10
5614,"2020-02-27 19:15:19.249690",19:15:09,19:12:00,19:23:00,10
5615,"2020-02-27 19:15:37.992346",19:29:25,19:23:00,19:34:00,414
5616,"2020-02-27 19:22:42.647304",19:28:53,19:23:00,19:34:00,185
5617,"2020-02-27 19:26:00.803878",19:29:07,19:23:00,19:34:00,93
5618,"2020-02-27 19:27:45.503043",19:29:11,19:23:00,19:34:00,43
5619,"2020-02-27 19:28:41.242439",19:29:19,19:23:00,19:34:00,19
5620,"2020-02-27 19:29:10.754952",19:29:21,19:23:00,19:34:00,10
5621,"2020-02-27 19:29:33.775150",19:29:20,19:23:00,19:34:00,10
5622,"2020-02-27 19:29:53.307972",19:38:14,19:34:00,19:45:00,250
5623,"2020-02-27 19:34:12.684508",19:40:01,19:34:00,19:45:00,174
5624,"2020-02-27 19:37:17.002508",19:39:03,19:34:00,19:45:00,53
5625,"2020-02-27 19:38:21.872265",19:38:22,19:34:00,19:45:00,10
5626,"2020-02-27 19:38:40.335775",19:45:50,19:45:00,20:04:00,215
5627,"2020-02-27 19:42:24.894336",19:44:55,19:34:00,19:45:00,75
5628,"2020-02-27 19:43:53.497859",19:45:23,19:45:00,20:04:00,45
5629,"2020-02-27 19:44:52.874875",19:45:34,19:45:00,20:04:00,21
5630,"2020-02-27 19:45:26.922942",19:45:24,19:45:00,20:04:00,10
5631,"2020-02-27 19:45:45.197599",19:45:24,19:45:00,20:04:00,10
5632,"2020-02-27 19:46:05.056579",20:15:12,20:04:00,20:24:00,873
5633,"2020-02-27 20:00:51.370363",20:13:09,20:04:00,20:24:00,369
5634,"2020-02-27 20:07:11.225890",20:13:01,20:04:00,20:24:00,175
5635,"2020-02-27 20:10:16.178423",20:13:13,20:04:00,20:24:00,88
5636,"2020-02-27 20:11:56.073315",20:13:24,20:04:00,20:24:00,44
5637,"2020-02-27 20:12:50.646578",20:13:44,20:04:00,20:24:00,27
5638,"2020-02-27 20:13:28.522144",20:13:52,20:04:00,20:24:00,12
5639,"2020-02-27 20:13:53.421085",20:13:54,20:04:00,20:24:00,10
5640,"2020-02-27 20:14:17.828557",,,,40
5641,"2020-02-27 20:15:08.231351",20:44:49,20:44:00,21:04:00,890
5642,"2020-02-27 20:30:07.869399",20:44:26,20:44:00,21:04:00,429
5643,"2020-02-27 20:37:27.651076",20:45:11,20:44:00,21:04:00,232
5644,"2020-02-27 20:41:31.817946",20:46:19,20:44:00,21:04:00,144
5645,"2020-02-27 20:44:05.832372",20:46:44,20:44:00,21:04:00,79
5646,"2020-02-27 20:45:34.682138",20:46:29,20:44:00,21:04:00,27
5647,"2020-02-27 20:46:13.818428",20:46:35,20:44:00,21:04:00,11
5648,"2020-02-27 20:46:37.299604",20:46:38,20:44:00,21:04:00,10
5649,"2020-02-27 20:46:57.045860",20:46:38,20:44:00,21:04:00,10
5650,"2020-02-27 20:47:19.906700",,,,40
5651,"2020-02-27 20:48:09.353120",,,,70
5652,"2020-02-27 20:49:27.966656",21:17:31,21:04:00,21:21:00,842
5653,"2020-02-27 21:03:44.539165",21:19:30,21:04:00,21:21:00,473
5654,"2020-02-27 21:11:50.578835",21:19:35,21:04:00,21:21:00,232
5655,"2020-02-27 21:15:54.376721",21:21:32,21:21:00,21:38:00,169
5656,"2020-02-27 21:18:54.268652",21:21:39,21:21:00,21:38:00,82
5657,"2020-02-27 21:20:28.505895",21:21:31,21:21:00,21:38:00,31
5658,"2020-02-27 21:21:11.662519",21:21:50,21:21:00,21:38:00,19
5659,"2020-02-27 21:21:40.679961",21:21:42,21:21:00,21:38:00,10
5660,"2020-02-27 21:21:58.784756",21:21:36,21:21:00,21:38:00,10
5661,"2020-02-27 21:22:17.816882",21:29:08,21:21:00,21:38:00,205
5662,"2020-02-27 21:25:52.934147",21:28:57,21:21:00,21:38:00,92
5663,"2020-02-27 21:27:37.400285",21:29:08,21:21:00,21:38:00,45
5664,"2020-02-27 21:28:31.224216",21:29:00,21:21:00,21:38:00,14
5665,"2020-02-27 21:28:54.718440",21:29:02,21:21:00,21:38:00,10
